time;avg_velo;frac_wait;numb_cars
60.049999999998725;10.01460651030836;0.0;4
120.04999999999532;0.0;0.0;8
180.00000000000668;5.4584259945536795;0.0;9
240.00000000002032;4.867572159108487;0.1;10
300.00000000003394;0.8325182623130011;0.08333333333333333;12
360.0000000000476;6.25642479933459E-14;0.15384615384615385;13
420.0000000000612;1.469520163532885;0.2;15
480.00000000007486;9.603948278939802E-11;0.25;12
540.0000000000566;1.2838294325708264;0.0;7
600.000000000002;5.700020397795673E-6;0.125;8
660.0499999999474;0.0;0.0;3
720.0499999998929;0.0;0.0;4
780.0499999998383;0.0;0.0;4
840.0499999997837;0.0;0.0;6
900.0499999997292;2.5119997783221515;0.15384615384615385;13
960.0499999996746;1.4860371547951627E-8;0.09090909090909091;11
1020.04999999962;0.0;0.0;10
1080.0499999995654;4.749856303702185;0.18181818181818182;11
1140.0499999995109;0.0;0.0;11
1200.0499999994563;6.83649483595089E-11;0.2;10
1260.0499999994017;9.102659717709468E-10;0.375;8
1320.0499999993472;3.598020669779767E-13;0.1111111111111111;9
1380.0499999992926;6.684070179973165E-13;0.09090909090909091;11
1440.049999999238;2.7578984102865824;0.2857142857142857;7
1500.0499999991835;6.568033817508086E-9;0.2727272727272727;11
1560.0499999991289;1.6816033102482247E-11;0.23076923076923078;13
1620.0499999990743;7.304647285616895E-5;0.2;15
1680.0499999990197;1.1473271005120015E-11;0.26666666666666666;15
1740.0499999989652;3.648826295682859;0.14285714285714285;14
1800.0499999989106;9.624183575002319E-10;0.3;10
1860.049999998856;2.9960864978293634E-12;0.09090909090909091;11
1920.0499999988015;8.836758327116353;0.0;8
1980.049999998747;4.716275771707669E-12;0.16666666666666666;6
2040.0499999986923;1.112180986289681E-4;0.2857142857142857;7
2100.0499999988742;7.0164396225943255;0.14285714285714285;7
2160.0499999990925;0.0;0.0;4
2220.049999999311;0.0;0.0;7
2280.049999999529;0.0;0.0;6
2340.0499999997473;0.5576767990645113;0.16666666666666666;6
2400.0499999999656;5.86291157728123E-13;0.14285714285714285;7
2460.0000000001837;0.6451770583330628;0.0;12
2520.000000000402;3.129375336917866E-11;0.18181818181818182;11
2580.0000000006203;2.5263366272648766E-11;0.3333333333333333;12
2640.0000000008386;6.534141781285214E-10;0.16666666666666666;12
2700.000000001057;3.260329252868382;0.14285714285714285;14
2760.000000001275;5.658564078692073E-11;0.09090909090909091;11
2820.0000000014934;1.511960379989604E-9;0.23076923076923078;13
2880.0000000017117;2.0577249808221145;0.25;20
2940.00000000193;2.578052523815121E-10;0.25;16
3000.000000002148;0.013670263592889725;0.125;16
3060.0000000023665;3.5533330795693443;0.15;20
3120.000000002585;8.809470911118571E-6;0.4444444444444444;18
3180.000000002803;3.8590336772105344E-11;0.2857142857142857;14
3240.0000000030213;3.72760338442544E-9;0.09090909090909091;11
3300.0000000032396;0.0;0.0;6
3360.000000003458;2.1997899569924085E-14;0.2;5
3420.000000003676;5.937164830467484E-13;0.25;4
3480.0000000038945;4.125118221208176E-13;0.25;4
3540.0000000041127;3.3615528847832236E-11;0.2;5
3600.000000004331;0.0;0.0;5
3660.0000000045493;0.0;0.0;6
3720.0000000047676;0.0;0.0;6
3780.000000004986;3.668535093449489E-8;0.2857142857142857;7
3840.000000005204;1.052180193993899;0.3333333333333333;9
3900.0000000054224;0.0;0.0;6
3960.0000000056407;0.0;0.0;4
4020.000000005859;4.404587273637303;0.125;8
4080.0000000060772;1.172949282178333E-12;0.125;8
4140.0000000062955;1.3489605286227353;0.2;10
4200.000000006514;9.297043494719595E-10;0.1;10
4260.000000006732;4.670969868184111E-10;0.18181818181818182;11
4320.00000000695;3.2629662647182736;0.1;10
4380.000000007169;1.840491739142794E-13;0.1111111111111111;9
4440.000000007387;0.0;0.0;7
4500.000000007605;2.1674230086693038E-12;0.16666666666666666;6
4560.0000000078235;3.94565001140442E-12;0.16666666666666666;6
4620.000000008042;4.3019309667261085;0.0;4
4680.00000000826;15.933494152880995;0.3333333333333333;3
4740.000000008478;NaN;NaN;0
4800.000000008697;0.0;0.0;1
4860.000000008915;0.0;0.0;2
4920.000000009133;0.0;0.0;3
4980.000000009351;0.0;0.0;2
