time;avg_velo;frac_wait;numb_cars;numb_cars_in;numb_cars_out;avg_velo_in_traffic;
60.049999999998725;0.0;0.0;2;2;0;0.0;
120.04999999999532;0.0;0.0;4;4;0;0.0;
180.00000000000668;0.06209516721794201;0.25;4;4;0;0.06209516721794201;
240.00000000002032;0.0;0.0;5;5;0;0.0;
300.00000000003394;0.003706789037309735;0.42857142857142855;7;7;0;0.003706789037309735;
360.0000000000476;4.831886650342577E-12;0.1;10;10;0;4.831886650342577E-12;
420.0000000000612;0.46548325160516385;0.3076923076923077;13;13;0;0.46548325160516385;
480.00000000007486;2.862238255316698E-8;0.07142857142857142;14;14;0;2.862238255316698E-8;
540.0000000000566;2.9649443445228987;0.2;15;15;0;2.9649443445228987;
600.000000000002;7.776014382435745;0.0;15;15;0;7.776014382435745;
660.0499999999474;2.389025795256145;0.07692307692307693;13;13;0;2.389025795256145;
720.0499999998929;2.8071918273951066;0.25;12;12;0;2.8071918273951066;
780.0499999998383;0.002618570498592021;0.16666666666666666;12;12;0;0.002618570498592021;
840.0499999997837;2.7534321212194013;0.0;12;12;0;2.7534321212194013;
900.0499999997292;1.0271621892459089;0.18181818181818182;11;10;1;1.1298784081704998;
960.0499999996746;0.013934787373846602;0.18181818181818182;11;11;0;0.013934787373846602;
1020.04999999962;2.9578081714657616;0.0;8;8;0;2.9578081714657616;
1080.0499999995654;0.5139100722617351;0.36363636363636365;11;11;0;0.5139100722617351;
1140.0499999995109;5.529902079904699;0.0;8;8;0;5.529902079904699;
1200.0499999994563;0.0;0.0;8;8;0;0.0;
1260.0499999994017;0.0012068242896853482;0.125;8;8;0;0.0012068242896853482;
1320.0499999993472;6.341212532930107;0.0;7;7;0;6.341212532930107;
1380.0499999992926;0.03089577877956148;0.2857142857142857;7;7;0;0.03089577877956148;
1440.049999999238;3.4010142282038737E-14;0.0;9;9;0;3.4010142282038737E-14;
1500.0499999991835;9.476028891125922E-6;0.14285714285714285;7;7;0;9.476028891125922E-6;
1560.0499999991289;1.6652875141900215E-14;0.0;6;6;0;1.6652875141900215E-14;
1620.0499999990743;0.0;0.0;4;4;0;0.0;
1680.0499999990197;0.4411747774666141;0.25;8;8;0;0.4411747774666141;
1740.0499999989652;7.579819269259451E-8;0.08333333333333333;12;12;0;7.579819269259451E-8;
1800.0499999989106;3.85655887296753;0.15384615384615385;13;13;0;3.85655887296753;
1860.049999998856;1.6448468503617126E-5;0.18181818181818182;11;11;0;1.6448468503617126E-5;
1920.0499999988015;1.8500820513836489E-10;0.08333333333333333;12;12;0;1.8500820513836489E-10;
1980.049999998747;9.797528482314581;0.0;10;10;0;9.797528482314581;
2040.0499999986923;0.0;0.0;5;5;0;0.0;
2100.0499999988742;0.0;0.0;4;4;0;0.0;
2160.0499999990925;1.332063853614657;0.0;4;4;0;1.332063853614657;
2220.049999999311;9.501588449716978;0.0;13;13;0;9.501588449716978;
2280.049999999529;4.756742993037937E-8;0.21428571428571427;14;14;0;4.756742993037937E-8;
2340.0499999997473;2.399833805910271;0.0625;16;16;0;2.399833805910271;
2400.0499999999656;4.011349066208643;0.0;16;16;0;4.011349066208643;
2460.0000000001837;8.204903498880464;0.0;16;16;0;8.204903498880464;
2520.000000000402;0.0;0.0;13;13;0;0.0;
2580.0000000006203;7.520750869895522;0.0;11;11;0;7.520750869895522;
2640.0000000008386;4.311551120660653;0.125;8;8;0;4.311551120660653;
2700.000000001057;1.1293935409874738;0.1;10;10;0;1.1293935409874738;
2760.000000001275;0.16652134159034243;0.3;10;10;0;0.16652134159034243;
2820.0000000014934;8.658461184989566E-5;0.3333333333333333;9;9;0;8.658461184989566E-5;
2880.0000000017117;1.6710073073716862;0.09090909090909091;11;11;0;1.6710073073716862;
2940.00000000193;8.182690224440756E-4;0.36363636363636365;11;11;0;8.182690224440756E-4;
3000.000000002148;0.15699517996600387;0.5;10;10;0;0.15699517996600387;
3060.0000000023665;6.438196162344842;0.16666666666666666;12;12;0;6.438196162344842;
3120.000000002585;2.2418719565902287E-14;0.0;7;7;0;2.2418719565902287E-14;
3180.000000002803;12.15312447760234;0.0;6;6;0;12.15312447760234;
3240.0000000030213;0.0;0.0;8;8;0;0.0;
3300.0000000032396;1.0589692738424064;0.16666666666666666;6;6;0;1.0589692738424064;
3360.000000003458;6.518123557773785E-10;0.125;8;8;0;6.518123557773785E-10;
3420.000000003676;5.827913613122025;0.09090909090909091;11;11;0;5.827913613122025;
3480.0000000038945;5.948316658152706E-7;0.2222222222222222;9;9;0;5.948316658152706E-7;
3540.0000000041127;1.1442639542553918E-12;0.2;5;5;0;1.1442639542553918E-12;
3600.000000004331;4.8045196603800866E-8;0.3333333333333333;6;6;0;4.8045196603800866E-8;
