time;avg_velo;frac_wait;numb_cars;numb_cars_in;numb_cars_out;avg_velo_in_traffic;
60.049999999998725;15.7175432802555;0.0;2;2;0;15.7175432802555;
120.04999999999532;0.7387814794856195;0.2;5;5;0;0.7387814794856195;
180.00000000000668;0.5445263286838687;0.14285714285714285;7;7;0;0.5445263286838687;
240.00000000002032;0.16567436159654894;0.1111111111111111;9;9;0;0.16567436159654894;
300.00000000003394;0.7880957590217599;0.25;8;8;0;0.7880957590217599;
360.0000000000476;3.3095818970910154;0.1111111111111111;9;9;0;3.3095818970910154;
420.0000000000612;0.2533862335428736;0.2857142857142857;7;7;0;0.2533862335428736;
480.00000000007486;3.247379433804515;0.2222222222222222;9;9;0;3.247379433804515;
540.0000000000566;0.23193346259733635;0.2727272727272727;11;11;0;0.23193346259733635;
600.000000000002;0.20681365078627884;0.2;10;10;0;0.20681365078627884;
660.0499999999474;0.4487241321443892;0.14285714285714285;7;7;0;0.4487241321443892;
720.0499999998929;1.0589771515322477;0.0;5;5;0;1.0589771515322477;
780.0499999998383;0.5194408779627755;0.0;4;4;0;0.5194408779627755;
840.0499999997837;4.697405964166627;0.16666666666666666;6;6;0;4.697405964166627;
900.0499999997292;0.43675579027929584;0.0;7;7;0;0.43675579027929584;
960.0499999996746;0.8115650599154843;0.0;5;5;0;0.8115650599154843;
1020.04999999962;0.8537624913722777;0.0;4;4;0;0.8537624913722777;
1080.0499999995654;0.5045305680825067;0.0;6;6;0;0.5045305680825067;
1140.0499999995109;0.8042491272342023;0.0;5;5;0;0.8042491272342023;
1200.0499999994563;0.6484408395950622;0.0;6;6;0;0.6484408395950622;
1260.0499999994017;0.363464431062887;0.16666666666666666;6;6;0;0.363464431062887;
1320.0499999993472;0.4142445282942493;0.16666666666666666;6;6;0;0.4142445282942493;
1380.0499999992926;0.5134522193421028;0.0;6;6;0;0.5134522193421028;
1440.049999999238;0.6743220787777421;0.16666666666666666;6;6;0;0.6743220787777421;
1500.0499999991835;0.49067054977416746;0.0;4;4;0;0.49067054977416746;
1560.0499999991289;0.6814887493013447;0.0;3;3;0;0.6814887493013447;
1620.0499999990743;0.34517767454737824;0.0;3;3;0;0.34517767454737824;
1680.0499999990197;0.345177675918064;0.0;3;3;0;0.345177675918064;
1740.0499999989652;0.32822227162900813;0.0;3;3;0;0.32822227162900813;
1800.0499999989106;0.4616158805266398;0.0;2;2;0;0.4616158805266398;
1860.049999998856;0.0;0.0;2;2;0;0.0;
1920.0499999988015;12.299799320787624;0.0;4;4;0;12.299799320787624;
1980.049999998747;0.0;0.0;1;1;0;0.0;
2040.0499999986923;NaN;NaN;0;0;0;NaN;
2100.0499999988742;1.0748991545110218;0.0;1;1;0;1.0748991545110218;
2160.0499999990925;1.0686093201474107;0.0;2;2;0;1.0686093201474107;
2220.049999999311;13.475191538698313;0.14285714285714285;7;7;0;13.475191538698313;
2280.049999999529;7.709962350580187;0.0;5;5;0;7.709962350580187;
2340.0499999997473;1.3954309229534767;0.2;5;5;0;1.3954309229534767;
2400.0499999999656;0.5652878551726411;0.0;8;8;0;0.5652878551726411;
2460.0000000001837;0.2917977984065835;0.0;5;5;0;0.2917977984065835;
2520.000000000402;0.12447847240096066;0.25;4;4;0;0.12447847240096066;
2580.0000000006203;0.5859872094712726;0.2857142857142857;7;7;0;0.5859872094712726;
2640.0000000008386;0.1702161244998023;0.5;6;6;0;0.1702161244998023;
2700.000000001057;0.0;0.0;1;1;0;0.0;
2760.000000001275;0.0;0.0;2;2;0;0.0;
2820.0000000014934;0.869949911200026;0.375;8;8;0;0.869949911200026;
2880.0000000017117;4.7874087564322725;0.0;9;9;0;4.7874087564322725;
2940.00000000193;2.1331738070334874;0.0;4;4;0;2.1331738070334874;
3000.000000002148;0.200529318949018;0.0;5;5;0;0.200529318949018;
3060.0000000023665;0.27734466742344527;0.16666666666666666;6;6;0;0.27734466742344527;
3120.000000002585;0.16912143952069095;0.16666666666666666;6;6;0;0.16912143952069095;
3180.000000002803;0.2509551231303671;0.0;4;4;0;0.2509551231303671;
3240.0000000030213;0.5175195635721241;0.0;3;3;0;0.5175195635721241;
3300.0000000032396;0.2625517368203078;0.0;2;2;0;0.2625517368203078;
3360.000000003458;0.2984498879330928;0.0;5;5;0;0.2984498879330928;
3420.000000003676;2.531430223769645;0.125;8;8;0;2.531430223769645;
3480.0000000038945;0.06859018022230302;0.125;8;8;0;0.06859018022230302;
3540.0000000041127;0.09022609766583277;0.16666666666666666;6;6;0;0.09022609766583277;
3600.000000004331;0.30963455682341207;0.25;8;8;0;0.30963455682341207;
3660.0000000045493;7.327993845605912;0.14285714285714285;7;7;0;7.327993845605912;
3720.0000000047676;0.8363228385262692;0.3333333333333333;6;6;0;0.8363228385262692;
3780.000000004986;0.3446715754809992;0.2857142857142857;7;7;0;0.3446715754809992;
3840.000000005204;3.1157028176149537;0.16666666666666666;6;6;0;3.1157028176149537;
3900.0000000054224;0.227871196783631;0.0;2;2;0;0.227871196783631;
3960.0000000056407;0.0;0.0;1;1;0;0.0;
4020.000000005859;NaN;NaN;0;0;0;NaN;
4080.0000000060772;0.5475441130744738;0.0;1;1;0;0.5475441130744738;
4140.0000000062955;0.25037412779166723;0.0;4;4;0;0.25037412779166723;
4200.000000006514;0.509874080527928;0.0;3;3;0;0.509874080527928;
4260.000000006732;0.25;0.0;2;2;0;0.25;
4320.00000000695;0.25;0.0;2;2;0;0.25;
4380.000000007169;0.17049227833572256;0.16666666666666666;6;6;0;0.17049227833572256;
