time;avg_velo;frac_wait;numb_cars;numb_cars_in;numb_cars_out;avg_velo_in_traffic;
60.049999999998725;0.4980693095360464;0.0;2;2;0;0.4980693095360464;
120.04999999999532;0.0;0.0;2;2;0;0.0;
180.00000000000668;NaN;NaN;0;0;0;NaN;
240.00000000002032;0.0;0.0;2;2;0;0.0;
300.00000000003394;NaN;NaN;0;0;0;NaN;
360.0000000000476;NaN;NaN;0;0;0;NaN;
420.0000000000612;0.0;0.0;1;1;0;0.0;
480.00000000007486;0.0;0.0;3;3;0;0.0;
540.0000000000566;6.928275361632781;0.0;5;5;0;6.928275361632781;
600.000000000002;0.0;0.0;3;3;0;0.0;
660.0499999999474;0.0;0.0;2;2;0;0.0;
720.0499999998929;0.0;0.0;1;1;0;0.0;
780.0499999998383;NaN;NaN;0;0;0;NaN;
840.0499999997837;0.0;0.0;3;3;0;0.0;
900.0499999997292;0.0;0.0;4;4;0;0.0;
960.0499999996746;0.0;0.0;3;3;0;0.0;
1020.04999999962;0.0;0.0;5;5;0;0.0;
1080.0499999995654;0.0;0.0;2;2;0;0.0;
1140.0499999995109;0.0;0.0;4;4;0;0.0;
1200.0499999994563;0.0;0.0;1;1;0;0.0;
1260.0499999994017;0.0;0.0;1;1;0;0.0;
1320.0499999993472;0.0;0.0;1;1;0;0.0;
1380.0499999992926;0.0;0.0;2;2;0;0.0;
1440.049999999238;4.858022122997568;0.0;4;4;0;4.858022122997568;
1500.0499999991835;0.0;0.0;4;4;0;0.0;
1560.0499999991289;0.0;0.0;3;3;0;0.0;
1620.0499999990743;1.1766622952156153E-12;0.3333333333333333;3;3;0;1.1766622952156153E-12;
1680.0499999990197;0.0;0.0;2;2;0;0.0;
1740.0499999989652;0.0;0.0;1;1;0;0.0;
1800.0499999989106;0.0;0.0;1;1;0;0.0;
1860.049999998856;0.0;0.0;2;2;0;0.0;
1920.0499999988015;0.0;0.0;2;2;0;0.0;
1980.049999998747;15.251205819312673;0.0;3;3;0;15.251205819312673;
2040.0499999986923;0.0;0.0;4;4;0;0.0;
2100.0499999988742;0.0;0.0;3;3;0;0.0;
2160.0499999990925;0.0;0.0;1;1;0;0.0;
