time;avg_velo;frac_wait;numb_cars;numb_cars_in;numb_cars_out;avg_velo_in_traffic;
60.049999999998725;1.0197908539947766;0.0;2;2;0;1.0197908539947766;
120.04999999999532;10.704763441499434;0.0;5;5;0;10.704763441499434;
180.00000000000668;0.4605788838098404;0.14285714285714285;7;7;0;0.4605788838098404;
240.00000000002032;0.4256518434454997;0.0;5;5;0;0.4256518434454997;
300.00000000003394;0.5230038185843576;0.0;5;5;0;0.5230038185843576;
360.0000000000476;0.5159628233177936;0.0;7;7;0;0.5159628233177936;
420.0000000000612;8.12295493574978;0.0;6;6;0;8.12295493574978;
480.00000000007486;0.36876844187235347;0.25;4;4;0;0.36876844187235347;
540.0000000000566;0.37511133050914985;0.25;4;4;0;0.37511133050914985;
600.000000000002;0.4888198492526293;0.0;3;3;0;0.4888198492526293;
660.0499999999474;1.0100351730697223;0.0;3;3;0;1.0100351730697223;
720.0499999998929;0.9589883418003425;0.0;3;3;0;0.9589883418003425;
780.0499999998383;0.6397449771259733;0.0;3;3;0;0.6397449771259733;
840.0499999997837;0.5929320575661601;0.4;5;5;0;0.5929320575661601;
900.0499999997292;0.8083891608360583;0.2;5;5;0;0.8083891608360583;
960.0499999996746;2.5964275977924722;0.16666666666666666;6;6;0;2.5964275977924722;
1020.04999999962;0.8245969319592744;0.0;5;5;0;0.8245969319592744;
1080.0499999995654;1.0308436640340972;0.0;3;3;0;1.0308436640340972;
1140.0499999995109;0.8358912120404298;0.0;5;5;0;0.8358912120404298;
1200.0499999994563;1.014782038604956;0.0;4;4;0;1.014782038604956;
1260.0499999994017;0.6233541247655195;0.0;3;3;0;0.6233541247655195;
1320.0499999993472;0.7793877889611344;0.2;5;5;0;0.7793877889611344;
1380.0499999992926;0.7504703260139545;0.0;8;8;0;0.7504703260139545;
1440.049999999238;0.8917460697629586;0.0;7;7;0;0.8917460697629586;
1500.0499999991835;0.890429651083714;0.0;7;7;0;0.890429651083714;
1560.0499999991289;0.8686166394828675;0.0;7;7;0;0.8686166394828675;
1620.0499999990743;7.748612671400244;0.0;7;7;0;7.748612671400244;
1680.0499999990197;0.513882776840583;0.125;8;8;0;0.513882776840583;
1740.0499999989652;9.097632405399017;0.2;5;5;0;9.097632405399017;
1800.0499999989106;17.819476340466263;0.16666666666666666;6;6;0;17.819476340466263;
1860.049999998856;0.6380588798851955;0.0;3;3;0;0.6380588798851955;
1920.0499999988015;0.7448398406178177;0.0;4;4;0;0.7448398406178177;
1980.049999998747;8.313911824390242;0.0;6;6;0;8.313911824390242;
2040.0499999986923;0.9828009264680111;0.0;4;4;0;0.9828009264680111;
2100.0499999988742;1.0583529734237151;0.0;3;3;0;1.0583529734237151;
2160.0499999990925;1.0740687294144984;0.0;1;1;0;1.0740687294144984;
2220.049999999311;NaN;NaN;0;0;0;NaN;
2280.049999999529;17.784008213611738;0.0;3;3;0;17.784008213611738;
2340.0499999997473;12.297477973600673;0.0;3;3;0;12.297477973600673;
2400.0499999999656;0.9998145536285663;0.0;2;2;0;0.9998145536285663;
2460.0000000001837;0.4750308463106729;0.0;1;1;0;0.4750308463106729;
2520.000000000402;NaN;NaN;0;0;0;NaN;
2580.0000000006203;0.5190087058199876;0.0;1;1;0;0.5190087058199876;
2640.0000000008386;0.4862765745931558;0.0;1;1;0;0.4862765745931558;
